# Solar longitude: 30 degrees
# Comet distance: 10 km
longitude_deg,latitude_deg,dsmc_wind_m_s,computed_wind_z_m_s,difference_m_s,relative_error_percent
-18.400000,-3.300000,6.755000e+02,6.776435e+02,2.143533e+00,0.32
-19.600000,-6.800000,7.039000e+02,6.890956e+02,-1.480435e+01,-2.10
-17.900000,-7.700000,6.751000e+02,6.913384e+02,1.623844e+01,2.41
-19.000000,-12.200000,7.030000e+02,7.017124e+02,-1.287616e+00,-0.18
-13.400000,-14.100000,6.989000e+02,7.039389e+02,5.038921e+00,0.72
-19.100000,-8.200000,6.947000e+02,6.928427e+02,-1.857259e+00,-0.27
-17.200000,-13.000000,7.010000e+02,7.031045e+02,2.104492e+00,0.30
-14.600000,-12.400000,7.020000e+02,7.010670e+02,-9.330383e-01,-0.13
-8.200000,-7.800000,6.871000e+02,6.842965e+02,-2.803533e+00,-0.41
-13.800000,-10.300000,6.971000e+02,6.958871e+02,-1.212919e+00,-0.17
-13.600000,-16.100000,6.992000e+02,7.077340e+02,8.534035e+00,1.22
-10.800000,-10.300000,7.023000e+02,6.936310e+02,-8.669034e+00,-1.23
-18.100000,-12.200000,7.061000e+02,7.016887e+02,-4.411254e+00,-0.62
-15.000000,-14.700000,7.129000e+02,7.056860e+02,-7.213989e+00,-1.01
-18.100000,-11.800000,6.948000e+02,7.008987e+02,6.098742e+00,0.88
-17.300000,-12.200000,6.967000e+02,7.015781e+02,4.878111e+00,0.70
-15.600000,-15.200000,7.050000e+02,7.067351e+02,1.735076e+00,0.25
-15.300000,-14.700000,6.965000e+02,7.057754e+02,9.275446e+00,1.33
-20.500000,-7.300000,7.026000e+02,6.904034e+02,-1.219662e+01,-1.74
-20.500000,-4.700000,6.869000e+02,6.826422e+02,-4.257775e+00,-0.62
-19.600000,-1.300000,6.602000e+02,6.700808e+02,9.880815e+00,1.50
-19.700000,-5.400000,6.794000e+02,6.849319e+02,5.531902e+00,0.81
-13.800000,-13.500000,7.105000e+02,7.029354e+02,-7.564572e+00,-1.06
-14.300000,-14.700000,7.092000e+02,7.054501e+02,-3.749920e+00,-0.53
-13.800000,-10.800000,6.994000e+02,6.970802e+02,-2.319758e+00,-0.33
-12.200000,-10.600000,6.820000e+02,6.954852e+02,1.348525e+01,1.98
-13.800000,-12.600000,7.208000e+02,7.010867e+02,-1.971329e+01,-2.73
-14.200000,-9.900000,7.072000e+02,6.951732e+02,-1.202676e+01,-1.70
-15.900000,-13.300000,7.105000e+02,7.033648e+02,-7.135201e+00,-1.00
-13.500000,-12.000000,7.004000e+02,6.996274e+02,-7.726127e-01,-0.11
-14.400000,-10.500000,7.096000e+02,6.967444e+02,-1.285556e+01,-1.81
-15.500000,-13.700000,6.846000e+02,7.039990e+02,1.939896e+01,2.83
-15.100000,-11.000000,6.798000e+02,6.982818e+02,1.848182e+01,2.72
-14.300000,-15.600000,7.057000e+02,7.070750e+02,1.375014e+00,0.19
-12.900000,-13.800000,6.789000e+02,7.031007e+02,2.420073e+01,3.56
-15.300000,-14.100000,6.930000e+02,7.046823e+02,1.168233e+01,1.69
-12.000000,-7.200000,6.764000e+02,6.860158e+02,9.615814e+00,1.42
-11.700000,-13.500000,7.072000e+02,7.018285e+02,-5.371499e+00,-0.76
-12.700000,-13.900000,6.988000e+02,7.032024e+02,4.402429e+00,0.63
-14.100000,-10.800000,7.143000e+02,6.972668e+02,-1.703323e+01,-2.38
-16.900000,-13.200000,6.982000e+02,7.034252e+02,5.225223e+00,0.75
-15.300000,-12.800000,6.824000e+02,7.021835e+02,1.978346e+01,2.90
-11.000000,-7.000000,6.885000e+02,6.844527e+02,-4.047328e+00,-0.59
-12.800000,-8.900000,6.848000e+02,6.915640e+02,6.763965e+00,0.99
-11.900000,-13.700000,7.026000e+02,7.023653e+02,-2.347326e-01,-0.03
-11.000000,-10.000000,7.009000e+02,6.930075e+02,-7.892526e+00,-1.13
-12.300000,-9.900000,6.892000e+02,6.937956e+02,4.595561e+00,0.67
-10.500000,-9.400000,6.722000e+02,6.909722e+02,1.877219e+01,2.79
-12.200000,-12.000000,7.120000e+02,6.988179e+02,-1.318214e+01,-1.85
-7.100000,-6.500000,6.766000e+02,6.792724e+02,2.672387e+00,0.39
-5.400000,-3.500000,6.763000e+02,6.679559e+02,-8.344146e+00,-1.23
-10.000000,-5.300000,6.723000e+02,6.779912e+02,5.691234e+00,0.85
-6.700000,-3.600000,6.778000e+02,6.691306e+02,-8.669431e+00,-1.28
-9.600000,-5.600000,6.714000e+02,6.785917e+02,7.191689e+00,1.07
-16.400000,-10.300000,6.979000e+02,6.972771e+02,-6.229318e-01,-0.09
-14.900000,-8.000000,6.711000e+02,6.907022e+02,1.960216e+01,2.92
-18.700000,-4.900000,6.669000e+02,6.832303e+02,1.633025e+01,2.45
-14.600000,-12.200000,6.934000e+02,7.006474e+02,7.247375e+00,1.05
-14.500000,-8.700000,6.799000e+02,6.923142e+02,1.241415e+01,1.83
-13.800000,-9.000000,6.764000e+02,6.926066e+02,1.620658e+01,2.40
-3.500000,-1.600000,6.680000e+02,6.607510e+02,-7.249048e+00,-1.09
-11.300000,-14.200000,7.166000e+02,7.030887e+02,-1.351128e+01,-1.89
-9.300000,-8.800000,6.755000e+02,6.882356e+02,1.273562e+01,1.89
-19.700000,-9.200000,6.946000e+02,6.952943e+02,6.942775e-01,0.10
-20.000000,-10.100000,6.955000e+02,6.973144e+02,1.814356e+00,0.26
-16.900000,-9.600000,6.952000e+02,6.958283e+02,6.282648e-01,0.09
-15.000000,-7.500000,6.899000e+02,6.893771e+02,-5.229159e-01,-0.08
-12.000000,-4.000000,6.672000e+02,6.755588e+02,8.358835e+00,1.25
-10.300000,-4.300000,6.725000e+02,6.748749e+02,2.374923e+00,0.35
-11.300000,-1.100000,6.481000e+02,6.639302e+02,1.583015e+01,2.44
-11.700000,-2.200000,6.796000e+02,6.686258e+02,-1.097418e+01,-1.61
-9.100000,-3.100000,6.752000e+02,6.693961e+02,-5.803886e+00,-0.86
-8.400000,-6.600000,6.770000e+02,6.807086e+02,3.708638e+00,0.55
-9.000000,-1.900000,6.824000e+02,6.648490e+02,-1.755101e+01,-2.57
-9.900000,-1.200000,6.680000e+02,6.629895e+02,-5.010509e+00,-0.75
-12.900000,-4.800000,6.756000e+02,6.792167e+02,3.616719e+00,0.54
-11.400000,-4.000000,6.766000e+02,6.749484e+02,-1.651602e+00,-0.24
-13.200000,-2.400000,6.595000e+02,6.708563e+02,1.135628e+01,1.72
-13.900000,-2.300000,6.667000e+02,6.711140e+02,4.414024e+00,0.66
-17.400000,-8.300000,6.777000e+02,6.927717e+02,1.507165e+01,2.22
-12.300000,-2.900000,6.451000e+02,6.718691e+02,2.676911e+01,4.15
